annual_spend,purchases,customer_id
227.79,4,C066695
227.80,7,C004156
227.81,5,C048714
227.82,3,C041618
227.82,4,C055043
227.83,3,C032004
227.84,6,C063860
227.84,4,C073024
227.84,6,C074429
227.85,5,C048563
227.86,5,C050716
227.86,3,C052030
227.86,3,C068219
227.88,7,C048180
227.89,5,C018778
227.89,3,C047024
227.91,7,C066789
227.92,8,C024689
227.92,3,C031772
227.92,3,C050960
227.92,4,C068861
227.93,3,C016724
227.93,6,C041206
227.93,6,C072781
227.93,4,C073123
227.94,5,C045585
227.94,4,C070150
227.96,4,C007702
227.96,4,C048488
227.96,3,C059832
227.97,4,C030031
227.99,3,C000088
227.99,7,C018037
228.01,5,C009600
228.01,5,C067440
228.02,6,C045280
228.03,15,C049208
228.04,6,C010926
228.04,5,C049613
228.05,4,C002726
228.05,3,C004727
228.05,6,C006713
228.05,3,C021109
228.05,5,C028675
228.05,4,C052795
228.05,4,C073191
228.06,6,C002817
228.06,4,C078853
228.08,4,C001935
228.08,4,C021347
228.08,3,C029923
228.08,3,C078768
228.09,6,C025014
228.09,4,C067139
228.10,4,C028930
228.10,5,C040533
228.10,6,C077128
228.11,6,C036227
228.12,6,C030395
228.13,5,C041267
228.14,3,C064162
228.15,5,C066959
228.15,4,C070950
228.16,4,C042247
228.16,3,C063250
228.17,6,C002518
228.17,5,C072494
228.17,3,C078002
228.20,5,C077631
228.21,4,C027914
228.21,6,C045068
228.22,6,C006260
228.23,4,C016924
228.23,5,C054672
228.24,5,C069481
228.26,4,C017789
228.27,5,C042166
228.27,4,C043895
228.27,7,C073598
228.29,2,C007021
228.29,4,C058725
228.31,9,C008870
228.32,6,C007004
228.32,3,C020266
228.32,6,C051856
228.32,4,C069158
228.34,8,C000666
228.34,2,C002079
228.34,8,C017015
228.35,3,C038741
228.35,5,C052170
228.36,5,C004438
228.37,4,C041094
228.37,4,C051752
228.38,5,C056509
228.39,3,C033601
228.39,2,C034528
228.40,9,C031222
228.41,3,C044153
228.41,5,C062411
228.42,5,C003495
228.42,2,C008544
228.42,4,C050988
228.42,5,C069357
228.43,4,C020018
228.43,5,C025175
228.44,5,C013279
228.44,2,C061824
228.44,8,C070487
228.45,6,C005370
228.45,6,C041097
228.45,7,C050863
228.46,4,C045957
228.47,5,C024741
228.48,5,C035190
228.48,6,C054949
228.48,5,C073213
228.48,4,C077748
228.49,5,C026267
228.49,4,C039031
228.49,5,C076221
228.50,3,C012579
228.51,5,C042030
228.52,3,C024484
228.53,6,C020987
228.53,3,C076354
228.54,5,C069882
228.55,6,C022386
228.55,3,C032826
228.58,3,C017434
228.59,2,C035625
228.59,3,C045023
228.59,5,C054333
228.60,4,C006554
228.60,4,C036492
228.60,5,C039671
228.61,5,C032470
228.62,7,C004301
228.63,5,C063491
228.64,7,C043571
228.64,3,C070041
228.65,3,C023319
228.65,8,C037773
228.65,4,C043959
228.66,5,C045802
228.66,5,C067710
228.66,4,C077006
228.67,3,C033139
228.67,7,C039130
228.67,5,C073748
228.68,4,C057030
228.68,6,C060220
228.69,8,C055324
228.69,2,C060682
228.70,4,C042978
228.70,3,C062202
228.70,4,C071763
228.71,5,C047678
228.71,5,C069310
228.72,6,C012357
228.76,3,C002583
228.76,6,C016030
228.76,5,C043426
228.77,4,C013005
228.77,3,C054752
228.78,3,C013378
228.78,5,C027201
228.78,6,C053856
228.78,6,C056003
228.79,4,C035716
228.79,7,C046392
228.79,4,C076764
228.80,6,C029060
228.80,7,C061929
228.80,8,C069165
228.80,5,C078706
228.81,7,C005537
228.81,8,C065562
228.82,4,C059849
228.84,3,C023654
228.85,4,C009621
228.86,6,C028116
228.86,5,C042306
228.87,6,C043638
228.88,10,C018659
228.88,4,C021428
228.88,6,C028040
228.89,6,C023765
228.89,3,C074824
228.91,6,C026952
228.91,5,C069537
228.92,5,C031690
228.92,7,C032510
228.94,5,C065712
228.95,4,C008801
228.95,6,C039774
228.96,6,C008644
228.97,6,C057264
228.98,7,C008892
228.98,9,C035703
228.98,4,C038088
228.98,7,C070296
229.00,4,C037456
229.00,4,C037681
229.00,5,C046326
229.00,5,C075166
229.01,4,C034639
229.02,4,C044573
229.02,4,C050821
229.02,7,C053673
229.02,7,C071125
229.02,6,C075546
229.02,5,C078902
229.03,4,C040620
229.03,9,C049139
229.03,4,C067808
229.05,4,C032000
229.06,3,C039596
229.06,6,C048247
229.07,3,C049735
229.08,4,C017306
229.08,4,C051595
229.08,5,C066053
229.09,2,C014266
229.10,3,C030975
229.10,7,C042608
229.11,3,C026474
229.12,6,C055990
229.14,4,C065300
229.14,6,C071747
229.16,7,C013932
229.16,7,C031297
229.17,3,C011162
229.17,3,C016767
229.17,5,C023322
229.17,5,C033977
229.17,5,C038181
229.18,7,C000251
229.18,4,C033669
229.18,2,C056285
229.19,4,C043275
229.20,4,C044065
229.22,5,C015930
229.22,7,C031600
229.22,5,C074164
229.23,3,C015360
229.23,5,C052737
229.24,4,C047683
229.25,5,C001931
229.25,3,C045146
229.26,5,C004106
229.26,3,C028829
229.26,4,C047830
229.27,6,C019375
229.27,4,C058723
229.28,7,C019021
229.28,3,C057583
229.31,6,C073844
229.32,4,C011419
229.32,5,C068994
229.32,7,C078259
229.33,6,C079460
229.34,7,C031591
229.34,4,C056778
229.36,7,C000634
229.38,9,C028198
229.38,4,C033373
229.38,5,C059480
229.39,3,C026137
229.39,6,C067774
229.41,4,C030626
229.42,4,C025224
229.43,4,C023345
229.44,4,C049541
229.44,5,C049559
229.44,6,C050520
229.44,3,C066100
229.45,7,C012005
229.45,6,C015552
229.45,4,C056818
229.45,5,C075368
229.46,6,C046303
229.47,5,C031084
229.48,3,C020567
229.48,4,C022029
229.48,4,C049334
229.49,3,C050769
229.50,5,C022533
229.50,9,C078046
229.51,8,C070183
229.52,8,C025708
229.56,6,C042282
229.57,3,C011393
229.57,7,C023299
229.57,5,C049525
229.58,5,C071788
229.59,3,C044362
229.59,4,C050920
229.59,3,C053367
229.59,5,C077091
229.59,3,C078472
229.60,5,C031569
229.60,3,C063951
229.60,7,C076907
229.61,3,C064460
229.61,7,C074541
229.63,8,C008226
229.63,8,C035372
229.63,6,C054997
229.63,6,C065708
229.64,5,C027955
229.64,2,C066497
229.65,6,C003984
229.66,3,C034518
229.67,4,C058414
229.67,9,C076237
229.68,6,C033391
229.68,4,C042270
229.68,3,C059749
229.68,4,C066516
229.69,7,C061066
229.70,5,C021679
229.70,5,C033157
229.71,2,C021696
229.71,4,C064348
229.72,5,C029668
229.72,6,C073953
229.73,6,C006957
229.74,2,C021313
229.74,3,C023822
229.75,3,C010376
229.75,7,C071912
229.79,4,C026231
229.79,5,C060218
229.80,7,C067116
229.80,3,C075869
229.81,2,C066888
229.83,6,C061556
229.84,4,C034144
229.85,5,C026559
229.86,4,C061161
229.87,4,C049083
229.88,6,C005896
229.90,5,C016367
229.91,6,C000279
229.92,6,C040158
229.93,6,C004346
229.93,5,C046285
229.94,5,C019286
229.94,3,C041022
229.95,4,C024698
229.95,6,C066239
229.96,3,C010263
229.96,3,C075041
229.97,5,C069783
229.98,8,C019621
229.98,5,C035397
229.98,5,C045723
229.98,5,C050305
229.98,5,C065034
229.99,4,C001769
229.99,6,C057308
230.00,11,C007483
230.00,4,C038214
230.00,5,C041114
230.01,5,C050394
230.02,3,C059567
230.03,6,C052437
230.04,5,C032624
230.05,4,C002037
230.06,3,C054651
230.06,4,C062809
230.08,6,C015477
230.08,5,C064117
230.10,7,C045524
230.11,4,C006143
230.12,6,C014175
230.12,9,C028701
230.13,4,C072583
230.14,5,C008763
230.14,7,C064302
230.15,4,C073195
230.16,5,C041556
230.16,5,C054371
230.17,4,C034940
230.17,3,C049386
230.17,5,C056309
230.19,6,C006753
230.19,4,C019511
230.20,2,C027021
230.20,5,C065967
230.21,3,C020263
230.21,3,C062074
230.22,5,C056744
230.22,6,C076241
230.23,5,C033722
230.23,4,C039682
230.23,5,C057010
230.24,6,C026363
230.24,5,C064613
230.25,3,C002473
230.25,6,C065218
230.26,6,C047789
230.26,13,C071411
230.27,4,C029795
230.27,6,C041000
230.27,5,C046547
230.27,5,C053554
230.27,4,C070149
230.28,4,C045048
230.28,5,C052791
230.28,3,C055169
230.29,5,C053488
230.29,10,C068542
230.30,4,C040205
230.30,4,C050525
230.32,8,C009823
230.32,5,C025281
230.32,7,C048449
230.32,5,C053789
230.33,5,C054601
230.34,5,C003835
230.34,7,C006748
230.35,4,C037131
230.36,4,C045654
230.36,7,C065275
230.37,5,C004573
230.37,4,C005408
230.37,5,C067841
230.38,6,C006691
230.38,5,C021707
230.38,4,C025542
230.38,7,C070783
230.39,15,C052372
230.40,8,C022992
230.40,4,C041558
230.40,6,C042631
230.41,6,C030284
230.41,7,C067229
230.42,4,C061005
230.43,4,C049808
230.43,5,C066349
230.45,3,C035837
230.46,5,C040674
230.47,7,C008731
230.48,3,C069027
230.49,4,C040891
230.50,4,C010334
230.50,5,C045453
230.51,4,C023365
230.51,3,C028970
230.52,11,C000150
230.52,8,C062581
230.53,7,C016655
230.53,8,C045587
230.54,3,C011803
230.54,7,C033097
230.54,2,C048900
230.56,4,C026725
230.56,4,C057698
230.57,6,C036468
230.58,9,C003054
230.58,5,C052174
230.59,5,C048884
230.59,9,C053074
230.59,6,C054199
230.59,4,C062466
230.60,4,C019476
230.62,4,C010244
230.62,7,C026766
230.63,4,C005731
230.64,4,C025090
230.64,4,C044397
230.64,5,C050242
230.64,3,C070641
230.65,3,C005056
230.65,7,C057153
230.65,3,C068324
230.66,4,C032201
230.67,10,C041584
230.67,7,C042709
230.68,3,C048237
230.70,6,C023630
230.71,5,C039912
230.74,5,C022054
230.75,3,C006344
230.76,3,C041679
230.76,8,C077836
230.78,5,C009382
230.78,3,C014631
230.78,3,C044528
230.79,3,C024795
230.79,4,C028864
230.79,4,C070588
230.80,6,C065918
230.81,5,C026606
230.82,6,C008238
230.82,7,C011793
230.82,4,C026968
230.82,5,C056802
230.83,8,C003429
230.83,6,C019634
230.84,10,C014709
230.84,4,C038828
230.85,2,C023056
230.85,5,C047068
230.87,4,C024899
230.88,3,C018491
230.90,4,C017097
230.90,6,C025530
230.90,6,C031646
230.92,9,C038937
230.93,16,C039473
230.94,4,C021358
230.94,3,C032354
230.94,5,C036090
230.95,8,C023102
230.95,6,C062049
230.96,5,C045612
230.97,7,C078589
230.98,3,C025948
230.98,5,C031998
230.99,4,C046069
230.99,4,C070555
231.00,6,C015528
231.00,4,C021332
231.00,2,C034871
231.01,5,C033629
231.02,3,C002970
231.02,5,C070302
231.03,5,C010210
231.04,3,C015124
231.05,3,C050306
231.05,4,C073555
231.06,6,C006921
231.06,5,C023211
231.06,7,C034272
231.07,3,C060613
231.07,5,C060943
231.08,4,C014157
231.08,4,C018579
231.08,3,C055561
231.09,5,C065879
231.12,4,C026517
231.13,7,C036962
231.14,4,C045579
231.15,8,C034492
231.16,7,C075775
231.17,5,C018980
231.17,8,C031958
231.17,3,C049007
231.17,6,C067310
231.18,5,C004410
231.18,5,C016615
231.18,6,C060426
231.20,5,C036269
231.20,3,C067457
231.21,3,C020183
231.22,6,C018307
231.22,6,C030084
231.22,2,C056203
231.23,5,C011041
231.23,3,C068185
231.24,9,C001662
231.24,3,C017907
231.26,3,C032220
231.26,6,C044838
231.26,3,C050002
231.26,5,C060525
231.27,4,C006522
231.27,3,C075427
231.28,5,C034513
231.28,3,C037322
231.28,4,C060690
231.28,6,C065564
231.28,4,C070165
231.29,8,C006299
231.29,4,C053358
231.29,4,C065989
231.30,4,C027783
231.31,2,C052831
231.33,3,C016949
231.33,6,C031221
231.33,4,C038563
231.33,3,C043064
231.34,4,C032337
231.35,4,C002016
231.35,7,C034617
231.35,6,C039156
231.36,5,C053258
231.36,4,C079641
231.37,5,C019074
231.37,8,C026762
231.37,6,C056557
231.38,4,C029140
231.38,5,C032568
231.38,6,C051321
231.38,3,C055343
231.38,6,C077105
231.39,6,C032399
231.39,4,C051119
231.39,9,C066041
231.40,5,C001097
231.40,4,C020136
231.40,3,C060374
231.43,5,C003903
231.43,2,C042349
231.44,4,C018268
231.44,3,C034033
231.46,8,C044829
231.46,5,C047615
231.46,7,C066630
231.47,2,C046790
231.48,5,C057705
231.48,4,C061484
231.49,6,C012066
231.49,3,C022618
231.50,5,C023096
231.50,5,C039711
231.51,4,C013989
231.52,9,C005356
231.52,4,C007250
231.52,4,C031330
231.53,4,C016408
231.54,12,C004913
231.54,7,C018577
231.55,5,C073278
231.57,3,C019561
231.57,7,C070109
231.57,5,C073904
231.58,5,C058088
231.58,3,C076114
231.59,5,C060860
231.60,8,C000655
231.60,4,C061725
231.62,4,C072256
231.63,5,C026884
231.64,3,C028317
231.64,4,C072868
231.66,4,C029840
231.66,6,C046511
231.66,4,C049643
231.66,4,C050659
231.67,10,C003791
231.68,7,C031091
231.68,9,C040487
231.69,2,C011996
231.69,5,C073365
231.70,5,C016513
231.71,3,C003154
231.71,2,C041373
231.72,4,C000764
231.72,4,C043696
231.72,3,C054065
231.72,7,C079711
231.73,4,C047582
231.73,4,C073037
231.74,6,C032573
231.74,3,C051568
231.74,7,C052812
231.74,5,C055292
231.74,4,C073714
231.75,4,C059658
231.75,5,C070416
231.76,4,C039448
231.77,6,C031186
231.77,9,C043054
231.77,5,C064753
231.78,6,C004342
231.80,3,C009816
231.82,4,C033765
231.85,3,C024334
231.85,10,C060124
231.85,4,C060405
231.86,3,C029193
231.86,3,C045462
231.86,4,C066549
231.87,5,C012745
231.87,4,C046989
231.87,3,C057904
231.89,3,C023407
231.89,7,C036753
231.90,5,C036751
231.90,8,C038094
231.90,3,C054094
231.91,5,C025031
231.92,5,C016347
231.92,3,C034009
231.92,5,C048316
231.92,5,C075198
231.94,8,C019623
231.95,3,C042936
231.95,5,C065949
231.96,4,C000113
231.97,5,C005215
231.97,4,C036325
231.98,5,C033691
231.98,5,C066032
231.99,4,C018093
232.00,8,C050569
232.00,4,C067411
232.01,5,C008103
232.02,4,C011651
232.02,3,C033007
232.02,4,C063171
232.03,5,C058863
232.03,6,C060344
232.04,3,C056048
232.05,3,C001643
232.05,8,C002939
232.05,7,C024620
232.05,4,C044124
232.06,4,C068611
232.06,6,C071829
232.06,7,C072543
232.06,4,C079789
232.07,4,C077728
232.08,10,C010422
232.08,5,C040336
232.11,6,C053588
232.11,4,C059296
232.11,3,C067131
232.12,5,C030666
232.13,4,C079542
232.13,7,C079559
232.14,4,C047914
232.14,4,C065714
232.15,6,C031188
232.16,8,C041321
232.17,3,C004281
232.17,5,C027664
232.18,4,C023487
232.19,3,C010818
232.19,4,C023158
232.19,3,C075652
232.20,8,C003663
232.20,4,C034195
232.20,7,C050803
232.21,5,C019752
232.21,3,C047526
232.21,5,C060154
232.22,9,C045835
232.25,3,C035466
232.25,5,C069445
232.26,3,C042071
232.26,7,C048157
232.27,4,C003890
232.27,3,C029521
232.27,4,C043000
232.28,8,C012507
232.28,7,C029384
232.28,7,C066170
232.29,3,C000176
232.29,5,C047800
232.29,5,C053405
232.30,8,C000492
232.30,7,C001640
232.33,4,C034982
232.33,5,C055637
232.34,3,C033677
232.34,4,C054913
232.35,6,C070222
232.36,3,C005104
232.36,4,C014811
232.36,9,C037099
232.36,6,C039101
232.36,5,C048135
232.38,5,C024735
232.38,11,C030766
232.38,4,C073200
232.39,3,C025189
232.41,3,C042308
232.41,7,C053544
232.41,12,C070538
232.42,6,C033224
232.42,4,C060673
232.43,4,C065713
232.45,3,C024995
232.45,12,C051593
232.46,5,C014586
232.47,8,C001713
232.47,3,C003064
232.47,7,C004906
232.48,5,C010603
232.48,5,C016815
232.48,4,C033697
232.48,3,C059696
232.48,3,C073600
232.49,3,C004699
232.51,4,C068887
232.51,7,C069173
232.52,5,C002758
232.52,7,C048661
232.52,5,C056467
232.52,8,C074391
232.53,7,C060036
232.53,5,C066711
232.54,5,C062145
232.56,4,C013115
232.56,4,C065349
232.57,4,C023680
232.57,7,C024060
232.57,6,C026132
232.60,4,C006474
232.60,7,C008067
232.60,7,C035566
232.60,5,C039550
232.61,5,C072102
232.62,3,C017477
232.62,4,C052132
232.62,3,C056277
232.63,6,C017227
232.63,4,C048306
232.63,3,C052303
232.63,6,C068052
232.65,7,C052947
232.65,4,C070064
232.66,5,C025346
232.67,7,C041898
232.67,5,C079543
232.68,5,C070540
232.68,7,C073436
232.69,2,C023842
232.69,5,C072366
232.71,3,C019022
232.71,3,C035974
232.73,6,C064737
232.74,4,C008772
232.74,6,C027950
232.75,3,C021147
232.75,5,C048839
232.76,7,C051601
232.77,3,C022629
232.79,4,C022824
232.81,5,C079025
232.82,8,C007187
232.82,5,C017139
232.82,3,C028246
232.83,5,C020706
232.83,6,C053617
232.84,3,C034878
232.84,5,C046661
232.84,4,C059510
232.85,6,C011994
232.86,3,C006702
232.86,6,C061259
232.86,9,C064453
232.87,6,C064639
232.88,2,C042945
232.90,7,C010676
232.90,6,C027918
232.90,7,C059496
232.91,4,C041912
232.92,5,C006009
232.92,4,C067272
232.93,2,C011144
232.93,3,C017505
232.94,5,C025053
232.94,4,C055260
232.94,3,C061003
232.95,6,C002828
232.95,6,C056665
232.95,6,C066916
232.96,5,C018596
232.96,4,C044738
232.97,4,C018079
232.97,5,C040945
232.97,4,C046715
232.98,4,C038462
232.98,6,C077073
232.99,7,C024075
233.00,4,C030163
233.00,4,C044011
233.02,5,C067712
233.02,3,C072990
233.03,6,C028746
233.04,3,C037292
233.04,6,C053496
233.05,3,C025990
233.05,6,C054161
233.07,6,C028567
233.07,6,C062518
233.08,5,C037912
233.10,5,C034331
233.10,3,C037974
233.11,8,C048932
233.12,5,C074885
233.14,5,C030941
233.14,5,C042007
233.14,5,C064934
233.14,5,C075582
233.15,7,C044066
233.17,4,C038023
233.21,3,C062671
233.21,5,C075497
233.22,3,C028883
233.22,3,C032738
233.24,3,C079106
233.26,3,C000488
233.26,6,C006622
233.26,4,C019713
233.26,2,C055146
233.27,5,C073667
233.28,6,C011420
233.28,6,C059201
233.28,7,C068584
233.29,4,C006477
233.29,6,C011560
233.29,3,C036538
233.29,4,C074117
233.30,4,C004209
233.30,6,C013925
233.30,4,C037853
233.30,4,C055126
233.32,4,C007855
233.32,5,C027781
233.32,7,C046601
233.33,3,C003059
233.33,8,C008078
233.33,4,C059831
233.34,4,C040157
233.34,3,C061841
233.34,6,C072042
233.36,6,C028762
233.36,8,C051539
233.36,5,C072945
233.37,4,C055624
233.38,10,C043913
233.38,3,C068951
233.40,6,C040681
233.42,5,C041015
233.42,4,C057627
233.44,3,C052597
233.45,5,C014436
233.45,8,C057342
233.47,5,C026929
233.47,5,C059646
233.47,12,C064713
233.48,3,C000296
233.49,10,C023891
233.49,5,C035260
233.50,7,C015927
233.50,7,C060833
233.50,2,C071744
233.52,4,C055173
233.52,3,C059722
233.52,5,C076344
233.53,4,C018012
233.54,8,C027132
233.54,5,C073642
233.55,3,C023809
233.55,5,C028321
233.55,5,C043831
233.56,5,C069918
233.56,4,C070252
233.57,3,C010849
233.57,7,C013418
233.57,4,C016319
233.57,4,C049763
233.58,4,C059877
233.60,3,C031956
233.60,5,C060769
233.61,6,C041984
233.62,4,C003688
233.62,3,C013269
233.62,5,C048191
233.63,4,C030506
233.64,4,C013086
233.64,5,C067848
233.64,3,C077590
233.65,3,C003468
233.66,4,C003725
233.67,4,C021244
233.67,3,C021486
233.67,3,C025873
233.67,4,C039633
233.67,4,C066287
233.68,4,C007525
233.68,6,C020001
233.69,5,C000531
233.69,3,C006842
233.69,6,C030351
233.69,5,C075029
233.70,5,C028124
233.70,4,C031471
233.71,4,C029374
233.72,14,C009032
233.72,3,C031317
233.72,5,C050047
233.72,5,C077358
233.73,4,C006612
233.73,4,C038286
233.74,3,C066286
233.75,4,C017172
233.78,4,C022478
233.79,5,C039623
233.79,3,C042582
233.80,6,C011273
233.80,5,C012088
233.80,3,C021184
233.80,4,C056707
233.82,5,C004108
233.82,5,C037461
233.82,5,C057806
233.86,5,C004737
233.86,4,C042739
233.87,6,C020635
233.87,5,C026006
233.88,3,C063263
233.89,4,C066490
233.90,4,C013150
233.90,5,C022370
233.90,3,C024980
233.91,3,C017065
233.91,5,C017694
233.91,5,C023019
233.91,3,C052434
233.92,3,C077758
233.94,6,C003474
233.94,4,C028253
233.95,7,C046248
233.99,3,C007173
233.99,4,C019830
233.99,3,C079109
234.01,9,C023977
234.01,3,C036006
234.02,8,C002441
234.03,4,C055859
234.04,3,C004915
234.04,2,C016299
234.04,5,C017845
234.04,6,C046430
234.05,3,C007628
234.05,4,C031442
234.05,6,C035099
234.07,4,C020879
234.08,3,C018535
234.08,4,C024903
234.08,7,C033961
234.08,4,C040894
234.09,6,C042468
234.09,5,C044437
234.09,3,C051236
234.10,6,C020499
234.10,3,C025460
234.10,2,C027336
234.11,3,C001573
234.11,5,C053248
234.11,5,C070823
234.12,3,C054793
234.13,7,C011837
234.13,7,C031805
234.13,4,C040754
234.14,5,C025653
234.14,4,C063420
234.14,4,C067124
234.15,4,C026529
234.15,5,C076140
234.17,6,C000944
234.17,4,C069702
234.18,4,C074472
234.19,4,C041840
234.19,3,C079593
234.20,5,C039697
234.20,4,C079205
234.21,7,C049785
234.22,3,C054945
234.24,9,C051817
234.25,4,C005525
234.25,6,C019202
234.26,5,C013608
234.28,4,C035004
234.29,3,C020514
234.29,4,C054619
234.29,4,C064140
234.30,6,C014385
234.31,6,C063693
234.31,2,C071854
234.32,3,C010009
234.32,6,C029369
234.32,6,C033297
234.32,4,C073177
234.33,6,C020275
234.33,5,C042505
234.34,4,C074155
234.35,5,C050587
234.36,7,C046224
234.37,7,C054725
234.38,3,C058525
234.39,6,C062483
234.40,5,C025996
234.40,5,C048905
234.40,4,C048943
234.42,3,C018476
234.42,4,C058223
234.43,5,C035104
234.45,6,C033161
234.47,6,C016326
234.47,4,C018991
234.47,3,C049368
234.48,7,C008421
234.48,5,C017114
234.49,3,C005336
234.49,4,C059596
234.49,5,C063992
234.50,12,C021021
234.50,5,C057544
234.50,8,C066458
234.51,5,C033462
234.51,4,C056031
234.51,6,C059450
234.53,6,C047624
234.54,4,C030582
234.54,3,C047278
234.56,4,C038259
234.56,3,C075797
234.58,4,C054232
234.58,5,C063658
234.58,6,C077067
234.59,6,C029885
234.59,5,C062805
234.60,7,C005801
234.60,5,C018901
234.60,6,C058323
234.61,7,C078318
234.62,10,C004512
234.63,4,C015435
234.64,4,C041831
234.66,5,C019601
234.66,5,C035108
234.67,7,C045611
234.68,9,C020028
234.69,8,C033867
234.70,4,C053359
234.71,5,C020596
234.71,4,C027995
234.71,6,C062355
234.71,4,C068261
234.76,5,C052490
234.76,5,C058582
234.76,6,C059002
234.77,5,C036784
234.77,3,C074249
234.78,7,C057724
234.78,4,C077894
234.78,4,C078934
234.79,6,C016332
234.79,5,C031382
234.80,5,C002796
234.80,6,C040440
234.80,2,C064186
234.85,5,C018339
234.86,3,C036210
234.86,3,C050574
234.86,5,C072225
234.88,4,C046344
234.88,6,C064860
234.89,4,C035284
234.89,10,C068481
234.90,7,C026308
234.90,4,C031148
234.92,3,C013178
234.92,3,C022021
234.92,6,C068592
234.93,13,C033446
234.93,10,C043649
234.93,9,C067700
234.94,7,C014077
234.94,5,C017277
234.94,5,C025825
234.95,6,C002437
234.95,11,C007320
234.95,4,C034988
234.95,6,C044827
234.96,5,C010973
234.97,3,C027059
234.98,4,C001173
234.98,3,C012870
234.98,5,C051386
234.98,3,C070759
234.99,4,C020769
235.00,4,C005285
235.00,4,C013702
235.00,5,C014304
235.01,7,C013252
235.02,4,C007082
235.02,8,C034344
235.03,4,C034452
235.03,3,C058537
235.04,7,C054259
235.05,3,C049411
235.06,5,C005117
235.07,5,C065274
235.07,4,C075690
235.07,5,C078140
235.09,6,C006134
235.09,5,C008354
235.09,6,C021913
235.10,6,C018193
235.10,3,C062072
235.12,3,C004066
235.12,8,C058080
235.12,2,C074113
235.13,4,C014551
235.13,4,C028372
235.13,5,C038318
235.14,2,C029877
235.15,7,C035418
235.16,3,C028242
235.16,2,C031017
235.17,7,C066491
235.18,3,C037129
235.18,3,C038992
235.18,5,C050819
235.19,6,C015512
235.19,3,C039123
235.19,6,C070894
235.20,5,C016047
235.20,7,C041268
235.22,2,C035686
235.23,7,C054760
235.24,5,C007842
235.24,5,C014658
235.24,7,C021383
235.26,6,C021509
235.27,6,C026162
235.27,6,C056013
235.28,8,C019131
235.28,3,C045621
235.29,7,C042106
235.30,4,C000424
235.30,3,C073743
235.31,6,C012847
235.31,4,C028657
235.32,5,C016683
235.34,6,C009862
235.35,5,C054916
235.36,3,C006711
235.36,5,C026230
235.36,10,C072367
235.38,3,C018236
235.38,6,C055769
235.40,3,C016618
235.40,4,C078351
235.41,7,C012416
235.41,4,C027646
235.41,4,C036864
235.41,4,C059327
235.41,2,C063399
235.43,5,C050789
235.44,6,C019771
235.44,5,C056689
235.44,4,C075114
235.45,5,C015730
235.45,2,C031076
235.47,4,C051122
235.47,3,C059723
235.47,5,C074758
235.48,4,C009604
235.48,4,C026896
235.48,7,C063052
235.49,6,C004321
235.49,5,C054173
235.50,4,C036702
235.51,3,C009202
235.51,5,C024224
235.51,6,C043559
235.51,4,C068987
235.52,4,C007368
235.52,4,C013713
235.52,3,C050285
235.52,4,C062193
235.53,6,C016637
235.54,5,C007751
235.56,4,C024925
235.56,5,C032013
235.56,6,C036143
235.56,10,C053175
235.56,6,C055489
235.56,5,C055716
235.56,6,C065417
235.57,3,C044190
235.57,5,C045281
235.60,8,C020120
235.60,6,C043773
235.61,7,C038281
235.62,3,C048723
235.62,7,C056595
235.62,4,C063094
235.63,3,C068445
235.66,6,C017786
235.67,5,C014670
235.67,4,C045326
235.67,5,C068318
235.68,6,C028810
235.71,4,C019788
235.71,4,C023795
235.71,4,C027492
235.71,3,C044240
235.72,7,C022720
235.72,5,C030078
235.72,3,C049552
235.72,3,C073753
235.73,4,C033897
235.74,4,C001355
235.74,4,C044893
235.74,7,C058584
235.74,3,C068943
235.74,5,C074140
235.78,6,C015167
235.78,5,C018973
235.79,6,C051994
235.79,4,C058457
235.81,5,C027268
235.81,6,C031066
235.83,4,C056990
235.83,8,C064990
235.84,3,C065345
235.84,6,C072095
235.85,3,C046201
235.85,8,C062485
235.85,3,C067179
235.86,3,C067966
235.88,9,C010201
235.88,3,C019383
235.89,3,C065281
235.90,5,C026078
235.91,4,C005809
235.91,4,C014998
235.93,4,C030831
235.93,4,C040201
235.93,4,C042658
235.93,4,C044776
235.93,2,C057036
235.94,6,C001976
235.94,7,C002932
235.94,6,C058134
235.95,4,C064501
235.95,5,C079904
235.97,7,C026727
235.97,4,C027259
235.97,4,C040542
235.99,3,C050581
235.99,3,C057890
235.99,5,C078518
236.00,2,C004713
236.02,5,C018707
236.03,4,C005353
236.03,2,C011384
236.03,5,C032329
236.03,5,C074688
236.04,2,C027151
236.05,5,C013278
236.06,8,C031144
236.07,5,C018373
236.07,8,C034907
236.07,6,C043112
236.07,3,C047561
236.08,5,C005916
236.08,3,C018196
236.08,6,C026393
236.08,4,C035398
236.08,5,C048029
236.11,3,C021645
236.11,6,C070390
236.12,4,C023614
236.12,7,C027449
236.12,4,C039773
236.13,5,C000141
236.13,8,C021342
236.13,8,C033505
236.13,5,C067653
236.14,3,C021025
236.14,5,C030830
236.14,7,C043558
236.14,5,C059953
236.14,6,C070107
236.15,6,C078490
236.16,3,C027171
236.16,9,C044261
236.16,5,C062619
236.17,5,C017793
236.17,5,C058419
236.17,4,C066578
236.18,4,C014841
236.22,2,C034736
236.22,3,C050303
236.23,5,C004883
236.23,7,C031021
236.23,5,C032933
236.26,3,C015789
236.28,4,C006038
236.28,6,C028591
236.29,4,C017678
236.29,6,C023843
236.33,6,C013935
236.34,2,C016150
236.34,4,C043238
